player_id,award_id,year,league_id,tie,notes
parkeda01,TSN All-Star,1975,NL,NULL,OF
seaveto01,TSN All-Star,1975,NL,NULL,RHP
bowala01,TSN All-Star,1975,NL,NULL,SS
gossari01,TSN Fireman of the Year,1975,AL,NULL,NULL
hraboal01,TSN Fireman of the Year,1975,NL,NULL,NULL
morgajo02,TSN Major League Player of the Year,1975,ML,NULL,NULL
palmeji01,TSN Pitcher of the Year,1975,AL,NULL,NULL
seaveto01,TSN Pitcher of the Year,1975,NL,NULL,NULL
lynnfr01,TSN Player of the Year,1975,AL,NULL,NULL
morgajo02,TSN Player of the Year,1975,NL,NULL,NULL
rosepe01,World Series MVP,1975,ML,NULL,NULL
fostege01,All-Star Game MVP,1976,ML,NULL,NULL
benchjo01,Babe Ruth Award,1976,NL,NULL,C
palmeji01,Cy Young Award,1976,AL,NULL,NULL
jonesra01,Cy Young Award,1976,NL,NULL,NULL
scottge02,Gold Glove,1976,AL,NULL,1B
grichbo01,Gold Glove,1976,AL,NULL,2B
rodriau01,Gold Glove,1976,AL,NULL,3B
sundbji01,Gold Glove,1976,AL,NULL,C
evansdw01,Gold Glove,1976,AL,NULL,OF
manniri01,Gold Glove,1976,AL,NULL,OF
rudijo01,Gold Glove,1976,AL,NULL,OF
palmeji01,Gold Glove,1976,AL,NULL,P
belanma01,Gold Glove,1976,AL,NULL,SS
garvest01,Gold Glove,1976,NL,NULL,1B
morgajo02,Gold Glove,1976,NL,NULL,2B
schmimi01,Gold Glove,1976,NL,NULL,3B
benchjo01,Gold Glove,1976,NL,NULL,C
cedence01,Gold Glove,1976,NL,NULL,OF
geronce01,Gold Glove,1976,NL,NULL,OF
maddoga01,Gold Glove,1976,NL,NULL,OF
kaatji01,Gold Glove,1976,NL,NULL,P
conceda01,Gold Glove,1976,NL,NULL,SS
johnto01,Hutch Award,1976,ML,NULL,NULL
suttodo01,Lou Gehrig Memorial Award,1976,ML,NULL,NULL
munsoth01,Most Valuable Player,1976,AL,NULL,NULL
morgajo02,Most Valuable Player,1976,NL,NULL,NULL
rosepe01,Roberto Clemente Award,1976,ML,NULL,NULL
campbbi02,Rolaids Relief Man Award,1976,AL,NULL,NULL
eastwra01,Rolaids Relief Man Award,1976,NL,NULL,NULL
fidryma01,Rookie of the Year,1976,AL,NULL,NULL
metzgbu01,Rookie of the Year,1976,NL,Y,NULL
zachrpa01,Rookie of the Year,1976,NL,Y,NULL
chambch01,TSN All-Star,1976,AL,NULL,1B
grichbo01,TSN All-Star,1976,AL,NULL,2B
brettge01,TSN All-Star,1976,AL,NULL,3B
munsoth01,TSN All-Star,1976,AL,NULL,C
mcraeha01,TSN All-Star,1976,AL,NULL,DH
tananfr01,TSN All-Star,1976,AL,NULL,LHP
jacksre01,TSN All-Star,1976,AL,NULL,OF
rivermi01,TSN All-Star,1976,AL,NULL,OF
rudijo01,TSN All-Star,1976,AL,NULL,OF
palmeji01,TSN All-Star,1976,AL,NULL,RHP
belanma01,TSN All-Star,1976,AL,NULL,SS
montawi01,TSN All-Star,1976,NL,NULL,1B
morgajo02,TSN All-Star,1976,NL,NULL,2B
schmimi01,TSN All-Star,1976,NL,NULL,3B
boonebo01,TSN All-Star,1976,NL,NULL,C
jonesra01,TSN All-Star,1976,NL,NULL,LHP
cedence01,TSN All-Star,1976,NL,NULL,OF
fostege01,TSN All-Star,1976,NL,NULL,OF
griffke01,TSN All-Star,1976,NL,NULL,OF
suttodo01,TSN All-Star,1976,NL,NULL,RHP
conceda01,TSN All-Star,1976,NL,NULL,SS
campbbi02,TSN Fireman of the Year,1976,AL,NULL,NULL
eastwra01,TSN Fireman of the Year,1976,NL,NULL,NULL
morgajo02,TSN Major League Player of the Year,1976,ML,NULL,NULL
palmeji01,TSN Pitcher of the Year,1976,AL,NULL,NULL
jonesra01,TSN Pitcher of the Year,1976,NL,NULL,NULL
munsoth01,TSN Player of the Year,1976,AL,NULL,NULL
fostege01,TSN Player of the Year,1976,NL,NULL,NULL
benchjo01,World Series MVP,1976,ML,NULL,NULL
suttodo01,All-Star Game MVP,1977,ML,NULL,NULL
jacksre01,Babe Ruth Award,1977,AL,NULL,OF
lylesp01,Cy Young Award,1977,AL,NULL,NULL
carltst01,Cy Young Award,1977,NL,NULL,NULL
spencji01,Gold Glove,1977,AL,NULL,1B
whitefr01,Gold Glove,1977,AL,NULL,2B
nettlgr01,Gold Glove,1977,AL,NULL,3B
sundbji01,Gold Glove,1977,AL,NULL,C
beniqju01,Gold Glove,1977,AL,NULL,OF
cowenal01,Gold Glove,1977,AL,NULL,OF
yastrca01,Gold Glove,1977,AL,NULL,OF
palmeji01,Gold Glove,1977,AL,NULL,P
belanma01,Gold Glove,1977,AL,NULL,SS
garvest01,Gold Glove,1977,NL,NULL,1B
morgajo02,Gold Glove,1977,NL,NULL,2B
schmimi01,Gold Glove,1977,NL,NULL,3B
benchjo01,Gold Glove,1977,NL,NULL,C
geronce01,Gold Glove,1977,NL,NULL,OF
maddoga01,Gold Glove,1977,NL,NULL,OF
parkeda01,Gold Glove,1977,NL,NULL,OF
kaatji01,Gold Glove,1977,NL,NULL,P
conceda01,Gold Glove,1977,NL,NULL,SS
mccovwi01,Hutch Award,1977,ML,NULL,NULL
brocklo01,Lou Gehrig Memorial Award,1977,ML,NULL,NULL
carewro01,Most Valuable Player,1977,AL,NULL,NULL
fostege01,Most Valuable Player,1977,NL,NULL,NULL
bakerdu01,NLCS MVP,1977,NL,NULL,NULL
carewro01,Roberto Clemente Award,1977,ML,NULL,NULL
campbbi02,Rolaids Relief Man Award,1977,AL,NULL,NULL
fingero01,Rolaids Relief Man Award,1977,NL,NULL,NULL
murraed02,Rookie of the Year,1977,AL,NULL,NULL
dawsoan01,Rookie of the Year,1977,NL,NULL,NULL
carewro01,TSN All-Star,1977,AL,NULL,1B
randowi01,TSN All-Star,1977,AL,NULL,2B
nettlgr01,TSN All-Star,1977,AL,NULL,3B
fiskca01,TSN All-Star,1977,AL,NULL,C
mcraeha01,TSN All-Star,1977,AL,NULL,DH
tananfr01,TSN All-Star,1977,AL,NULL,LHP
bondsbo01,TSN All-Star,1977,AL,NULL,OF
hislela01,TSN All-Star,1977,AL,NULL,OF
riceji01,TSN All-Star,1977,AL,NULL,OF
ryanno01,TSN All-Star,1977,AL,NULL,RHP
burleri01,TSN All-Star,1977,AL,NULL,SS
garvest01,TSN All-Star,1977,NL,NULL,1B
morgajo02,TSN All-Star,1977,NL,NULL,2B
schmimi01,TSN All-Star,1977,NL,NULL,3B
simmote01,TSN All-Star,1977,NL,NULL,C
carltst01,TSN All-Star,1977,NL,NULL,LHP
fostege01,TSN All-Star,1977,NL,NULL,OF
luzingr01,TSN All-Star,1977,NL,NULL,OF
parkeda01,TSN All-Star,1977,NL,NULL,OF
reuscri01,TSN All-Star,1977,NL,NULL,RHP
templga01,TSN All-Star,1977,NL,NULL,SS
campbbi02,TSN Fireman of the Year,1977,AL,NULL,NULL
fingero01,TSN Fireman of the Year,1977,NL,NULL,NULL
carewro01,TSN Major League Player of the Year,1977,ML,NULL,NULL
ryanno01,TSN Pitcher of the Year,1977,AL,NULL,NULL
carltst01,TSN Pitcher of the Year,1977,NL,NULL,NULL
carewro01,TSN Player of the Year,1977,AL,NULL,NULL
fostege01,TSN Player of the Year,1977,NL,NULL,NULL
jacksre01,World Series MVP,1977,ML,NULL,NULL
garvest01,All-Star Game MVP,1978,ML,NULL,NULL
dentbu01,Babe Ruth Award,1978,AL,NULL,SS
guidrro01,Cy Young Award,1978,AL,NULL,NULL
perryga01,Cy Young Award,1978,NL,NULL,NULL
chambch01,Gold Glove,1978,AL,NULL,1B
whitefr01,Gold Glove,1978,AL,NULL,2B
nettlgr01,Gold Glove,1978,AL,NULL,3B
sundbji01,Gold Glove,1978,AL,NULL,C
evansdw01,Gold Glove,1978,AL,NULL,OF
lynnfr01,Gold Glove,1978,AL,NULL,OF
milleri01,Gold Glove,1978,AL,NULL,OF
palmeji01,Gold Glove,1978,AL,NULL,P
belanma01,Gold Glove,1978,AL,NULL,SS
hernake01,Gold Glove,1978,NL,NULL,1B
lopesda01,Gold Glove,1978,NL,NULL,2B
schmimi01,Gold Glove,1978,NL,NULL,3B
boonebo01,Gold Glove,1978,NL,NULL,C
maddoga01,Gold Glove,1978,NL,NULL,OF
parkeda01,Gold Glove,1978,NL,NULL,OF
valenel01,Gold Glove,1978,NL,NULL,OF
niekrph01,Gold Glove,1978,NL,NULL,P
bowala01,Gold Glove,1978,NL,NULL,SS
stargwi01,Hutch Award,1978,ML,NULL,NULL
kessido01,Lou Gehrig Memorial Award,1978,ML,NULL,NULL
riceji01,Most Valuable Player,1978,AL,NULL,NULL
parkeda01,Most Valuable Player,1978,NL,NULL,NULL
garvest01,NLCS MVP,1978,NL,NULL,NULL
luzingr01,Roberto Clemente Award,1978,ML,NULL,NULL
gossari01,Rolaids Relief Man Award,1978,AL,NULL,NULL
fingero01,Rolaids Relief Man Award,1978,NL,NULL,NULL
whitalo01,Rookie of the Year,1978,AL,NULL,NULL
hornebo01,Rookie of the Year,1978,NL,NULL,NULL
carewro01,TSN All-Star,1978,AL,NULL,1B
whitefr01,TSN All-Star,1978,AL,NULL,2B
nettlgr01,TSN All-Star,1978,AL,NULL,3B
sundbji01,TSN All-Star,1978,AL,NULL,C
staubru01,TSN All-Star,1978,AL,NULL,DH
guidrro01,TSN All-Star,1978,AL,NULL,LHP
hislela01,TSN All-Star,1978,AL,NULL,OF
lynnfr01,TSN All-Star,1978,AL,NULL,OF
riceji01,TSN All-Star,1978,AL,NULL,OF
palmeji01,TSN All-Star,1978,AL,NULL,RHP
yountro01,TSN All-Star,1978,AL,NULL,SS
garvest01,TSN All-Star,1978,NL,NULL,1B
lopesda01,TSN All-Star,1978,NL,NULL,2B
rosepe01,TSN All-Star,1978,NL,NULL,3B
simmote01,TSN All-Star,1978,NL,NULL,C
bluevi01,TSN All-Star,1978,NL,NULL,LHP
clarkja01,TSN All-Star,1978,NL,NULL,OF
fostege01,TSN All-Star,1978,NL,NULL,OF
parkeda01,TSN All-Star,1978,NL,NULL,OF
perryga01,TSN All-Star,1978,NL,NULL,RHP
bowala01,TSN All-Star,1978,NL,NULL,SS
gossari01,TSN Fireman of the Year,1978,AL,NULL,NULL
fingero01,TSN Fireman of the Year,1978,NL,NULL,NULL
guidrro01,TSN Major League Player of the Year,1978,ML,NULL,NULL
guidrro01,TSN Pitcher of the Year,1978,AL,NULL,NULL
bluevi01,TSN Pitcher of the Year,1978,NL,NULL,NULL
riceji01,TSN Player of the Year,1978,AL,NULL,NULL
parkeda01,TSN Player of the Year,1978,NL,NULL,NULL
dentbu01,World Series MVP,1978,ML,NULL,NULL
parkeda01,All-Star Game MVP,1979,ML,NULL,NULL
stargwi01,Babe Ruth Award,1979,NL,NULL,1B
flanami01,Cy Young Award,1979,AL,NULL,NULL
suttebr01,Cy Young Award,1979,NL,NULL,NULL
coopece01,Gold Glove,1979,AL,NULL,1B
whitefr01,Gold Glove,1979,AL,NULL,2B
bellbu01,Gold Glove,1979,AL,NULL,3B
sundbji01,Gold Glove,1979,AL,NULL,C
evansdw01,Gold Glove,1979,AL,NULL,OF
lezcasi01,Gold Glove,1979,AL,NULL,OF
lynnfr01,Gold Glove,1979,AL,NULL,OF
palmeji01,Gold Glove,1979,AL,NULL,P
burleri01,Gold Glove,1979,AL,NULL,SS
hernake01,Gold Glove,1979,NL,NULL,1B
trillma01,Gold Glove,1979,NL,NULL,2B
schmimi01,Gold Glove,1979,NL,NULL,3B
boonebo01,Gold Glove,1979,NL,NULL,C
maddoga01,Gold Glove,1979,NL,NULL,OF
parkeda01,Gold Glove,1979,NL,NULL,OF
winfida01,Gold Glove,1979,NL,NULL,OF
niekrph01,Gold Glove,1979,NL,NULL,P
conceda01,Gold Glove,1979,NL,NULL,SS
brocklo01,Hutch Award,1979,ML,NULL,NULL
niekrph01,Lou Gehrig Memorial Award,1979,ML,NULL,NULL
baylodo01,Most Valuable Player,1979,AL,NULL,NULL
hernake01,Most Valuable Player,1979,NL,Y,NULL
stargwi01,Most Valuable Player,1979,NL,Y,NULL
stargwi01,NLCS MVP,1979,NL,NULL,NULL
thornan01,Roberto Clemente Award,1979,ML,NULL,NULL
kernji01,Rolaids Relief Man Award,1979,AL,NULL,NULL
suttebr01,Rolaids Relief Man Award,1979,NL,NULL,NULL
castijo01,Rookie of the Year,1979,AL,Y,NULL
griffal01,Rookie of the Year,1979,AL,Y,NULL
sutclri01,Rookie of the Year,1979,NL,NULL,NULL
coopece01,TSN All-Star,1979,AL,NULL,1B
grichbo01,TSN All-Star,1979,AL,NULL,2B
brettge01,TSN All-Star,1979,AL,NULL,3B
porteda02,TSN All-Star,1979,AL,NULL,C
baylodo01,TSN All-Star,1979,AL,NULL,DH
flanami01,TSN All-Star,1979,AL,NULL,LHP
lynnfr01,TSN All-Star,1979,AL,NULL,OF
riceji01,TSN All-Star,1979,AL,NULL,OF
singlke01,TSN All-Star,1979,AL,NULL,OF
kernji01,TSN All-Star,1979,AL,NULL,RHP
smallro02,TSN All-Star,1979,AL,NULL,SS
hernake01,TSN All-Star,1979,NL,NULL,1B
lopesda01,TSN All-Star,1979,NL,NULL,2B
schmimi01,TSN All-Star,1979,NL,NULL,3B
simmote01,TSN All-Star,1979,NL,NULL,C
carltst01,TSN All-Star,1979,NL,NULL,LHP
kingmda01,TSN All-Star,1979,NL,NULL,OF
morenom01,TSN All-Star,1979,NL,NULL,OF
winfida01,TSN All-Star,1979,NL,NULL,OF
niekrjo01,TSN All-Star,1979,NL,NULL,RHP
templga01,TSN All-Star,1979,NL,NULL,SS
kernji01,TSN Fireman of the Year,1979,AL,Y,NULL
marshmi01,TSN Fireman of the Year,1979,AL,Y,NULL
suttebr01,TSN Fireman of the Year,1979,NL,NULL,NULL
stargwi01,TSN Major League Player of the Year,1979,ML,NULL,NULL
flanami01,TSN Pitcher of the Year,1979,AL,NULL,NULL
niekrjo01,TSN Pitcher of the Year,1979,NL,NULL,NULL
baylodo01,TSN Player of the Year,1979,AL,NULL,NULL
hernake01,TSN Player of the Year,1979,NL,NULL,NULL
stargwi01,World Series MVP,1979,ML,NULL,NULL
whitefr01,ALCS MVP,1980,AL,NULL,NULL
griffke01,All-Star Game MVP,1980,ML,NULL,NULL
mcgratu01,Babe Ruth Award,1980,NL,NULL,RP
stonest01,Cy Young Award,1980,AL,NULL,NULL
carltst01,Cy Young Award,1980,NL,NULL,NULL
coopece01,Gold Glove,1980,AL,NULL,1B
whitefr01,Gold Glove,1980,AL,NULL,2B
bellbu01,Gold Glove,1980,AL,NULL,3B
sundbji01,Gold Glove,1980,AL,NULL,C
lynnfr01,Gold Glove,1980,AL,NULL,OF
murphdw01,Gold Glove,1980,AL,NULL,OF
wilsowi02,Gold Glove,1980,AL,NULL,OF
norrimi01,Gold Glove,1980,AL,NULL,P
trammal01,Gold Glove,1980,AL,NULL,SS
hernake01,Gold Glove,1980,NL,NULL,1B
flynndo01,Gold Glove,1980,NL,NULL,2B
schmimi01,Gold Glove,1980,NL,NULL,3B
cartega01,Gold Glove,1980,NL,NULL,C
dawsoan01,Gold Glove,1980,NL,NULL,OF
maddoga01,Gold Glove,1980,NL,NULL,OF
winfida01,Gold Glove,1980,NL,NULL,OF
niekrph01,Gold Glove,1980,NL,NULL,P
smithoz01,Gold Glove,1980,NL,NULL,SS
brettge01,Hutch Award,1980,ML,NULL,NULL
perezto01,Lou Gehrig Memorial Award,1980,ML,NULL,NULL
brettge01,Most Valuable Player,1980,AL,NULL,NULL
schmimi01,Most Valuable Player,1980,NL,NULL,NULL
trillma01,NLCS MVP,1980,NL,NULL,NULL
niekrph01,Roberto Clemente Award,1980,ML,NULL,NULL
quiseda01,Rolaids Relief Man Award,1980,AL,NULL,NULL
fingero01,Rolaids Relief Man Award,1980,NL,NULL,NULL
charbjo01,Rookie of the Year,1980,AL,NULL,NULL
howest01,Rookie of the Year,1980,NL,NULL,NULL
coopece01,Silver Slugger,1980,AL,NULL,1B
randowi01,Silver Slugger,1980,AL,NULL,2B
brettge01,Silver Slugger,1980,AL,NULL,3B
parrila02,Silver Slugger,1980,AL,NULL,C
jacksre01,Silver Slugger,1980,AL,NULL,DH
oglivbe01,Silver Slugger,1980,AL,NULL,OF
oliveal01,Silver Slugger,1980,AL,NULL,OF
wilsowi02,Silver Slugger,1980,AL,NULL,OF
yountro01,Silver Slugger,1980,AL,NULL,SS
hernake01,Silver Slugger,1980,NL,NULL,1B
trillma01,Silver Slugger,1980,NL,NULL,2B
schmimi01,Silver Slugger,1980,NL,NULL,3B
simmote01,Silver Slugger,1980,NL,NULL,C
bakerdu01,Silver Slugger,1980,NL,NULL,OF
dawsoan01,Silver Slugger,1980,NL,NULL,OF
hendrge01,Silver Slugger,1980,NL,NULL,OF
forscbo01,Silver Slugger,1980,NL,NULL,P
templga01,Silver Slugger,1980,NL,NULL,SS
coopece01,TSN All-Star,1980,AL,NULL,1B
randowi01,TSN All-Star,1980,AL,NULL,2B
brettge01,TSN All-Star,1980,AL,NULL,3B
ceronri01,TSN All-Star,1980,AL,NULL,C
johnto01,TSN All-Star,1980,AL,NULL,LHP
bumbral01,TSN All-Star,1980,AL,NULL,OF
jacksre01,TSN All-Star,1980,AL,NULL,OF
oglivbe01,TSN All-Star,1980,AL,NULL,OF
stonest01,TSN All-Star,1980,AL,NULL,RHP
yountro01,TSN All-Star,1980,AL,NULL,SS
hernake01,TSN All-Star,1980,NL,NULL,1B
trillma01,TSN All-Star,1980,NL,NULL,2B
schmimi01,TSN All-Star,1980,NL,NULL,3B
cartega01,TSN All-Star,1980,NL,NULL,C
carltst01,TSN All-Star,1980,NL,NULL,LHP
bakerdu01,TSN All-Star,1980,NL,NULL,OF
cedence01,TSN All-Star,1980,NL,NULL,OF
hendrge01,TSN All-Star,1980,NL,NULL,OF
bibbyji01,TSN All-Star,1980,NL,NULL,RHP
templga01,TSN All-Star,1980,NL,NULL,SS
quiseda01,TSN Fireman of the Year,1980,AL,NULL,NULL
fingero01,TSN Fireman of the Year,1980,NL,Y,NULL
humeto01,TSN Fireman of the Year,1980,NL,Y,NULL
brettge01,TSN Major League Player of the Year,1980,ML,NULL,NULL
stonest01,TSN Pitcher of the Year,1980,AL,NULL,NULL
carltst01,TSN Pitcher of the Year,1980,NL,NULL,NULL
brettge01,TSN Player of the Year,1980,AL,NULL,NULL
schmimi01,TSN Player of the Year,1980,NL,NULL,NULL
schmimi01,World Series MVP,1980,ML,NULL,NULL
nettlgr01,ALCS MVP,1981,AL,NULL,NULL
cartega01,All-Star Game MVP,1981,ML,NULL,NULL
ceyro01,Babe Ruth Award,1981,NL,NULL,3B
fingero01,Cy Young Award,1981,AL,NULL,NULL
valenfe01,Cy Young Award,1981,NL,NULL,NULL
squirmi01,Gold Glove,1981,AL,NULL,1B
whitefr01,Gold Glove,1981,AL,NULL,2B
bellbu01,Gold Glove,1981,AL,NULL,3B
sundbji01,Gold Glove,1981,AL,NULL,C
evansdw01,Gold Glove,1981,AL,NULL,OF
henderi01,Gold Glove,1981,AL,NULL,OF
murphdw01,Gold Glove,1981,AL,NULL,OF
norrimi01,Gold Glove,1981,AL,NULL,P
trammal01,Gold Glove,1981,AL,NULL,SS
hernake01,Gold Glove,1981,NL,NULL,1B
trillma01,Gold Glove,1981,NL,NULL,2B
schmimi01,Gold Glove,1981,NL,NULL,3B
cartega01,Gold Glove,1981,NL,NULL,C
bakerdu01,Gold Glove,1981,NL,NULL,OF
dawsoan01,Gold Glove,1981,NL,NULL,OF
maddoga01,Gold Glove,1981,NL,NULL,OF
carltst01,Gold Glove,1981,NL,NULL,P
smithoz01,Gold Glove,1981,NL,NULL,SS
benchjo01,Hutch Award,1981,ML,NULL,NULL
johnto01,Lou Gehrig Memorial Award,1981,ML,NULL,NULL
fingero01,Most Valuable Player,1981,AL,NULL,NULL
schmimi01,Most Valuable Player,1981,NL,NULL,NULL
hootobu01,NLCS MVP,1981,NL,NULL,NULL
garvest01,Roberto Clemente Award,1981,ML,NULL,NULL
fingero01,Rolaids Relief Man Award,1981,AL,NULL,NULL
suttebr01,Rolaids Relief Man Award,1981,NL,NULL,NULL
righeda01,Rookie of the Year,1981,AL,NULL,NULL
valenfe01,Rookie of the Year,1981,NL,NULL,NULL
coopece01,Silver Slugger,1981,AL,NULL,1B
grichbo01,Silver Slugger,1981,AL,NULL,2B
lansfca01,Silver Slugger,1981,AL,NULL,3B
fiskca01,Silver Slugger,1981,AL,NULL,C
oliveal01,Silver Slugger,1981,AL,NULL,DH
evansdw01,Silver Slugger,1981,AL,NULL,OF
henderi01,Silver Slugger,1981,AL,NULL,OF
winfida01,Silver Slugger,1981,AL,NULL,OF
burleri01,Silver Slugger,1981,AL,NULL,SS
rosepe01,Silver Slugger,1981,NL,NULL,1B
trillma01,Silver Slugger,1981,NL,NULL,2B
schmimi01,Silver Slugger,1981,NL,NULL,3B
cartega01,Silver Slugger,1981,NL,NULL,C
bakerdu01,Silver Slugger,1981,NL,NULL,OF
dawsoan01,Silver Slugger,1981,NL,NULL,OF
fostege01,Silver Slugger,1981,NL,NULL,OF
valenfe01,Silver Slugger,1981,NL,NULL,P
conceda01,Silver Slugger,1981,NL,NULL,SS
coopece01,TSN All-Star,1981,AL,NULL,1B
grichbo01,TSN All-Star,1981,AL,NULL,2B
bellbu01,TSN All-Star,1981,AL,NULL,3B
sundbji01,TSN All-Star,1981,AL,NULL,C
ziskri01,TSN All-Star,1981,AL,NULL,DH
guidrro01,TSN All-Star,1981,AL,NULL,LHP
armasto01,TSN All-Star,1981,AL,NULL,OF
henderi01,TSN All-Star,1981,AL,NULL,OF
murphdw01,TSN All-Star,1981,AL,NULL,OF
morrija02,TSN All-Star,1981,AL,NULL,RHP
burleri01,TSN All-Star,1981,AL,NULL,SS
rosepe01,TSN All-Star,1981,NL,NULL,1B
trillma01,TSN All-Star,1981,NL,NULL,2B
schmimi01,TSN All-Star,1981,NL,NULL,3B
cartega01,TSN All-Star,1981,NL,NULL,C
valenfe01,TSN All-Star,1981,NL,NULL,LHP
dawsoan01,TSN All-Star,1981,NL,NULL,OF
fostege01,TSN All-Star,1981,NL,NULL,OF
guerrpe01,TSN All-Star,1981,NL,NULL,OF
seaveto01,TSN All-Star,1981,NL,NULL,RHP
conceda01,TSN All-Star,1981,NL,NULL,SS
fingero01,TSN Fireman of the Year,1981,AL,NULL,NULL
suttebr01,TSN Fireman of the Year,1981,NL,NULL,NULL
valenfe01,TSN Major League Player of the Year,1981,ML,NULL,NULL
morrija02,TSN Pitcher of the Year,1981,AL,NULL,NULL
valenfe01,TSN Pitcher of the Year,1981,NL,NULL,NULL
armasto01,TSN Player of the Year,1981,AL,NULL,NULL
dawsoan01,TSN Player of the Year,1981,NL,NULL,NULL
ceyro01,World Series MVP,1981,ML,Y,NULL
guerrpe01,World Series MVP,1981,ML,Y,NULL
yeagest01,World Series MVP,1981,ML,Y,NULL
lynnfr01,ALCS MVP,1982,AL,NULL,NULL
conceda01,All-Star Game MVP,1982,ML,NULL,NULL
suttebr01,Babe Ruth Award,1982,NL,NULL,RP
vuckope01,Cy Young Award,1982,AL,NULL,NULL
carltst01,Cy Young Award,1982,NL,NULL,NULL
murraed02,Gold Glove,1982,AL,NULL,1B
whitefr01,Gold Glove,1982,AL,NULL,2B
bellbu01,Gold Glove,1982,AL,NULL,3B
boonebo01,Gold Glove,1982,AL,NULL,C
evansdw01,Gold Glove,1982,AL,NULL,OF
murphdw01,Gold Glove,1982,AL,NULL,OF
winfida01,Gold Glove,1982,AL,NULL,OF
guidrro01,Gold Glove,1982,AL,NULL,P
yountro01,Gold Glove,1982,AL,NULL,SS
hernake01,Gold Glove,1982,NL,NULL,1B
trillma01,Gold Glove,1982,NL,NULL,2B
schmimi01,Gold Glove,1982,NL,NULL,3B
cartega01,Gold Glove,1982,NL,NULL,C
dawsoan01,Gold Glove,1982,NL,NULL,OF
maddoga01,Gold Glove,1982,NL,NULL,OF
murphda05,Gold Glove,1982,NL,NULL,OF
niekrph01,Gold Glove,1982,NL,NULL,P
smithoz01,Gold Glove,1982,NL,NULL,SS
thornan01,Hutch Award,1982,ML,NULL,NULL
ceyro01,Lou Gehrig Memorial Award,1982,ML,NULL,NULL
yountro01,Most Valuable Player,1982,AL,NULL,NULL
murphda05,Most Valuable Player,1982,NL,NULL,NULL
porteda02,NLCS MVP,1982,NL,NULL,NULL
singlke01,Roberto Clemente Award,1982,ML,NULL,NULL
quiseda01,Rolaids Relief Man Award,1982,AL,NULL,NULL
suttebr01,Rolaids Relief Man Award,1982,NL,NULL,NULL
ripkeca01,Rookie of the Year,1982,AL,NULL,NULL
saxst01,Rookie of the Year,1982,NL,NULL,NULL
coopece01,Silver Slugger,1982,AL,NULL,1B
garcida01,Silver Slugger,1982,AL,NULL,2B
decindo01,Silver Slugger,1982,AL,NULL,3B
parrila02,Silver Slugger,1982,AL,NULL,C
mcraeha01,Silver Slugger,1982,AL,NULL,DH
jacksre01,Silver Slugger,1982,AL,NULL,OF
wilsowi02,Silver Slugger,1982,AL,NULL,OF
winfida01,Silver Slugger,1982,AL,NULL,OF
yountro01,Silver Slugger,1982,AL,NULL,SS
oliveal01,Silver Slugger,1982,NL,NULL,1B
morgajo02,Silver Slugger,1982,NL,NULL,2B
schmimi01,Silver Slugger,1982,NL,NULL,3B
cartega01,Silver Slugger,1982,NL,NULL,C
durhale01,Silver Slugger,1982,NL,NULL,OF
guerrpe01,Silver Slugger,1982,NL,NULL,OF
murphda05,Silver Slugger,1982,NL,NULL,OF
robindo01,Silver Slugger,1982,NL,NULL,P
conceda01,Silver Slugger,1982,NL,NULL,SS
coopece01,TSN All-Star,1982,AL,NULL,1B
garcida01,TSN All-Star,1982,AL,NULL,2B
decindo01,TSN All-Star,1982,AL,NULL,3B
parrila02,TSN All-Star,1982,AL,NULL,C
mcraeha01,TSN All-Star,1982,AL,NULL,DH
zahnge01,TSN All-Star,1982,AL,NULL,LHP
evansdw01,TSN All-Star,1982,AL,NULL,OF
thomago01,TSN All-Star,1982,AL,NULL,OF
winfida01,TSN All-Star,1982,AL,NULL,OF
stiebda01,TSN All-Star,1982,AL,NULL,RHP
yountro01,TSN All-Star,1982,AL,NULL,SS
oliveal01,TSN All-Star,1982,NL,NULL,1B
trillma01,TSN All-Star,1982,NL,NULL,2B
schmimi01,TSN All-Star,1982,NL,NULL,3B
cartega01,TSN All-Star,1982,NL,NULL,C
carltst01,TSN All-Star,1982,NL,NULL,LHP
guerrpe01,TSN All-Star,1982,NL,NULL,OF
murphda05,TSN All-Star,1982,NL,NULL,OF
smithlo01,TSN All-Star,1982,NL,NULL,OF
rogerst01,TSN All-Star,1982,NL,NULL,RHP
smithoz01,TSN All-Star,1982,NL,NULL,SS
quiseda01,TSN Fireman of the Year,1982,AL,NULL,NULL
suttebr01,TSN Fireman of the Year,1982,NL,NULL,NULL
yountro01,TSN Major League Player of the Year,1982,ML,NULL,NULL
stiebda01,TSN Pitcher of the Year,1982,AL,NULL,NULL
carltst01,TSN Pitcher of the Year,1982,NL,NULL,NULL
yountro01,TSN Player of the Year,1982,AL,NULL,NULL
murphda05,TSN Player of the Year,1982,NL,NULL,NULL
porteda02,World Series MVP,1982,ML,NULL,NULL
boddimi01,ALCS MVP,1983,AL,NULL,NULL
lynnfr01,All-Star Game MVP,1983,ML,NULL,NULL
dempsri01,Babe Ruth Award,1983,AL,NULL,C
hoytla01,Cy Young Award,1983,AL,NULL,NULL
dennyjo01,Cy Young Award,1983,NL,NULL,NULL
murraed02,Gold Glove,1983,AL,NULL,1B
whitalo01,Gold Glove,1983,AL,NULL,2B
bellbu01,Gold Glove,1983,AL,NULL,3B
parrila02,Gold Glove,1983,AL,NULL,C
